Station,District,Latitude,Longitude,timestamp,month,day_of_year,rainfall_mm,rainfall_previous,rainfall_3_obs,rainfall_6_obs,river_level,river_level_change,river_level_rolling_mean_3,river_level_rolling_max_6,time_gap_hours,sequence_id,target_timestamp,future_timestamp,future_river_level,actual_forecast_gap_hours,future_river_level_change
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-23 10:45:00,3,82,50.2,50.2,150.60000000000002,301.20000000000005,12.4,0.0,12.4,12.4,0.25,170,2025-03-23 16:45:00,2025-03-23 16:45:00,12.4,6.0,0.0
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-23 11:00:00,3,82,50.2,50.2,150.60000000000002,301.20000000000005,12.4,0.0,12.4,12.4,0.25,170,2025-03-23 17:00:00,2025-03-23 17:00:00,12.4,6.0,0.0
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-23 11:15:00,3,82,50.2,50.2,150.60000000000002,301.20000000000005,12.5,0.0999999999999996,12.43333333333334,12.5,0.25,170,2025-03-23 17:15:00,2025-03-23 17:15:00,12.4,6.0,-0.09999999999999964
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-23 11:30:00,3,82,50.2,50.2,150.60000000000002,301.20000000000005,12.4,-0.0999999999999996,12.433333333333335,12.5,0.25,170,2025-03-23 17:30:00,2025-03-23 17:30:00,12.4,6.0,0.0
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-23 11:45:00,3,82,50.2,50.2,150.60000000000002,301.20000000000005,12.5,0.0999999999999996,12.466666666666674,12.5,0.25,170,2025-03-23 17:45:00,2025-03-23 17:45:00,12.4,6.0,-0.09999999999999964
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-23 12:00:00,3,82,50.2,50.2,150.60000000000002,301.20000000000005,12.5,0.0,12.466666666666674,12.5,0.25,170,2025-03-23 18:00:00,2025-03-23 18:00:00,12.4,6.0,-0.09999999999999964
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-23 12:15:00,3,82,50.2,50.2,150.60000000000002,301.20000000000005,12.5,0.0,12.5,12.5,0.25,170,2025-03-23 18:15:00,2025-03-23 18:15:00,12.4,6.0,-0.09999999999999964
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-23 12:30:00,3,82,50.2,50.2,150.60000000000002,301.20000000000005,12.5,0.0,12.5,12.5,0.25,170,2025-03-23 18:30:00,2025-03-23 18:30:00,12.4,6.0,-0.09999999999999964
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-23 12:45:00,3,82,50.2,50.2,150.60000000000002,301.20000000000005,12.5,0.0,12.5,12.5,0.25,170,2025-03-23 18:45:00,2025-03-23 18:45:00,12.4,6.0,-0.09999999999999964
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-23 13:00:00,3,82,50.2,50.2,150.60000000000002,301.20000000000005,12.6,0.0999999999999996,12.53333333333334,12.6,0.25,170,2025-03-23 19:00:00,2025-03-23 19:00:00,12.3,6.0,-0.29999999999999893
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-23 13:15:00,3,82,50.2,50.2,150.60000000000002,301.20000000000005,12.6,0.0,12.566666666666672,12.6,0.25,170,2025-03-23 19:15:00,2025-03-23 19:15:00,12.2,6.0,-0.40000000000000036
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-23 13:30:00,3,82,50.2,50.2,150.60000000000002,301.20000000000005,12.6,0.0,12.6,12.6,0.25,170,2025-03-23 19:30:00,2025-03-23 19:30:00,12.3,6.0,-0.29999999999999893
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-23 13:45:00,3,82,50.2,50.2,150.60000000000002,301.20000000000005,12.6,0.0,12.6,12.6,0.25,170,2025-03-23 19:45:00,2025-03-23 19:45:00,12.3,6.0,-0.29999999999999893
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-23 14:00:00,3,82,50.2,50.2,150.60000000000002,301.20000000000005,12.6,0.0,12.6,12.6,0.25,170,2025-03-23 20:00:00,2025-03-23 20:00:00,12.2,6.0,-0.40000000000000036
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-23 14:15:00,3,82,50.2,50.2,150.60000000000002,301.20000000000005,12.6,0.0,12.6,12.6,0.25,170,2025-03-23 20:15:00,2025-03-23 20:15:00,12.2,6.0,-0.40000000000000036
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-23 14:30:00,3,82,50.2,50.2,150.60000000000002,301.20000000000005,12.6,0.0,12.6,12.6,0.25,170,2025-03-23 20:30:00,2025-03-23 20:30:00,12.2,6.0,-0.40000000000000036
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-23 14:45:00,3,82,50.2,50.2,150.60000000000002,301.20000000000005,12.6,0.0,12.6,12.6,0.25,170,2025-03-23 20:45:00,2025-03-23 20:45:00,12.2,6.0,-0.40000000000000036
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-23 15:00:00,3,82,50.2,50.2,150.60000000000002,301.20000000000005,12.6,0.0,12.6,12.6,0.25,170,2025-03-23 21:00:00,2025-03-23 21:00:00,12.2,6.0,-0.40000000000000036
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-23 15:15:00,3,82,50.2,50.2,150.60000000000002,301.20000000000005,12.5,-0.0999999999999996,12.56666666666667,12.6,0.25,170,2025-03-23 21:15:00,2025-03-23 21:15:00,12.2,6.0,-0.3000000000000007
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-23 15:30:00,3,82,50.2,50.2,150.60000000000002,301.20000000000005,12.5,0.0,12.53333333333334,12.6,0.25,170,2025-03-23 21:30:00,2025-03-23 21:30:00,12.3,6.0,-0.1999999999999993
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-23 15:45:00,3,82,50.2,50.2,150.60000000000002,301.20000000000005,12.5,0.0,12.5,12.6,0.25,170,2025-03-23 21:45:00,2025-03-23 21:45:00,12.2,6.0,-0.3000000000000007
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-23 16:00:00,3,82,50.2,50.2,150.60000000000002,301.20000000000005,12.5,0.0,12.5,12.6,0.25,170,2025-03-23 22:00:00,2025-03-23 22:00:00,12.2,6.0,-0.3000000000000007
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-23 16:15:00,3,82,50.2,50.2,150.60000000000002,301.20000000000005,12.5,0.0,12.5,12.6,0.25,170,2025-03-23 22:15:00,2025-03-23 22:15:00,12.2,6.0,-0.3000000000000007
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-23 16:30:00,3,82,50.2,50.2,150.60000000000002,301.20000000000005,12.4,-0.0999999999999996,12.46666666666667,12.5,0.25,170,2025-03-23 22:30:00,2025-03-23 22:30:00,12.2,6.0,-0.20000000000000107
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-23 16:45:00,3,82,50.2,50.2,150.60000000000002,301.20000000000005,12.4,0.0,12.433333333333335,12.5,0.25,170,2025-03-23 22:45:00,2025-03-23 22:45:00,12.2,6.0,-0.20000000000000107
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-23 17:00:00,3,82,50.2,50.2,150.60000000000002,301.20000000000005,12.4,0.0,12.4,12.5,0.25,170,2025-03-23 23:00:00,2025-03-23 23:00:00,12.2,6.0,-0.20000000000000107
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-23 17:15:00,3,82,50.2,50.2,150.60000000000002,301.20000000000005,12.4,0.0,12.4,12.5,0.25,170,2025-03-23 23:15:00,2025-03-23 23:15:00,12.2,6.0,-0.20000000000000107
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-23 17:30:00,3,82,50.2,50.2,150.60000000000002,301.20000000000005,12.4,0.0,12.4,12.5,0.25,170,2025-03-23 23:30:00,2025-03-23 23:30:00,12.2,6.0,-0.20000000000000107
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-23 17:45:00,3,82,50.2,50.2,150.60000000000002,301.20000000000005,12.4,0.0,12.4,12.4,0.25,170,2025-03-23 23:45:00,2025-03-23 23:45:00,12.2,6.0,-0.20000000000000107
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-23 18:00:00,3,82,50.2,50.2,150.60000000000002,301.20000000000005,12.4,0.0,12.4,12.4,0.25,170,2025-03-24 00:00:00,2025-03-24 00:00:00,12.2,6.0,-0.20000000000000107
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-23 18:15:00,3,82,50.2,50.2,150.60000000000002,301.20000000000005,12.4,0.0,12.4,12.4,0.25,170,2025-03-24 00:15:00,2025-03-24 00:15:00,12.2,6.0,-0.20000000000000107
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-23 18:30:00,3,82,50.2,50.2,150.60000000000002,301.20000000000005,12.4,0.0,12.4,12.4,0.25,170,2025-03-24 00:30:00,2025-03-24 00:30:00,12.2,6.0,-0.20000000000000107
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-23 18:45:00,3,82,50.2,50.2,150.60000000000002,301.20000000000005,12.4,0.0,12.4,12.4,0.25,170,2025-03-24 00:45:00,2025-03-24 00:45:00,12.2,6.0,-0.20000000000000107
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-23 19:00:00,3,82,50.2,50.2,150.60000000000002,301.20000000000005,12.3,-0.0999999999999996,12.366666666666672,12.4,0.25,170,2025-03-24 01:00:00,2025-03-24 01:00:00,12.2,6.0,-0.10000000000000142
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-23 19:15:00,3,82,50.2,50.2,150.60000000000002,301.20000000000005,12.2,-0.1000000000000014,12.300000000000004,12.4,0.25,170,2025-03-24 01:15:00,2025-03-24 01:00:00,12.2,5.75,0.0
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-23 19:30:00,3,82,50.2,50.2,150.60000000000002,301.20000000000005,12.3,0.1000000000000014,12.266666666666673,12.4,0.25,170,2025-03-24 01:30:00,2025-03-24 01:30:00,12.2,6.0,-0.10000000000000142
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-23 19:45:00,3,82,50.2,50.2,150.60000000000002,301.20000000000005,12.3,0.0,12.266666666666673,12.4,0.25,170,2025-03-24 01:45:00,2025-03-24 01:45:00,12.2,6.0,-0.10000000000000142
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-23 20:00:00,3,82,50.2,50.2,150.60000000000002,301.20000000000005,12.2,-0.1000000000000014,12.266666666666673,12.4,0.25,170,2025-03-24 02:00:00,2025-03-24 02:00:00,12.1,6.0,-0.09999999999999964
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-23 20:15:00,3,82,50.2,50.2,150.60000000000002,301.20000000000005,12.2,0.0,12.233333333333336,12.3,0.25,170,2025-03-24 02:15:00,2025-03-24 02:15:00,12.1,6.0,-0.09999999999999964
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-23 20:30:00,3,82,50.2,50.2,150.60000000000002,301.20000000000005,12.2,0.0,12.2,12.3,0.25,170,2025-03-24 02:30:00,2025-03-24 02:30:00,12.1,6.0,-0.09999999999999964
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-23 20:45:00,3,82,50.2,50.2,150.60000000000002,301.20000000000005,12.2,0.0,12.2,12.3,0.25,170,2025-03-24 02:45:00,2025-03-24 02:45:00,12.1,6.0,-0.09999999999999964
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-23 21:00:00,3,82,50.2,50.2,150.60000000000002,301.20000000000005,12.2,0.0,12.2,12.3,0.25,170,2025-03-24 03:00:00,2025-03-24 03:00:00,12.1,6.0,-0.09999999999999964
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-23 21:15:00,3,82,50.2,50.2,150.60000000000002,301.20000000000005,12.2,0.0,12.2,12.2,0.25,170,2025-03-24 03:15:00,2025-03-24 03:15:00,12.1,6.0,-0.09999999999999964
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-23 21:30:00,3,82,50.2,50.2,150.60000000000002,301.20000000000005,12.3,0.1000000000000014,12.23333333333334,12.3,0.25,170,2025-03-24 03:30:00,2025-03-24 03:30:00,12.1,6.0,-0.20000000000000107
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-23 21:45:00,3,82,50.2,50.2,150.60000000000002,301.20000000000005,12.2,-0.1000000000000014,12.233333333333336,12.3,0.25,170,2025-03-24 03:45:00,2025-03-24 03:45:00,12.1,6.0,-0.09999999999999964
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-23 22:00:00,3,82,50.2,50.2,150.60000000000002,301.20000000000005,12.2,0.0,12.23333333333334,12.3,0.25,170,2025-03-24 04:00:00,2025-03-24 04:00:00,12.1,6.0,-0.09999999999999964
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-23 22:15:00,3,82,50.2,50.2,150.60000000000002,301.20000000000005,12.2,0.0,12.2,12.3,0.25,170,2025-03-24 04:15:00,2025-03-24 04:15:00,12.1,6.0,-0.09999999999999964
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-23 22:30:00,3,82,50.2,50.2,150.60000000000002,301.20000000000005,12.2,0.0,12.2,12.3,0.25,170,2025-03-24 04:30:00,2025-03-24 04:30:00,12.1,6.0,-0.09999999999999964
